,id,tags,title
884,97630,"a chronicle of the decade-long hunt for al-qaeda terrorist leader osama bin laden after the september 2001 attacks, and his death at the hands of the navy s.e.a.l. team 6 in may, 2011. assassination cia hotel terrorist prisoner cardealer mossad van iraq pakistan osamabinladen manhunt navyseal fword femaleprotagonist gunfight raid violence textmessage monkey dog specialforces tiedup military area51 terroristgroup torturing womandirector alqaeda prisoncamp watertorture suicidebombing 21stcentury exspecialforces post9/11 helicoptercrash islamabad thriller drama history jessicachastain jasonclarke markstrong kathrynbigelow",Zero Dark Thirty
885,9767,"cohabitating couple gary and brooke find their once-blissful romance on the rocks when petty spats about lemons and dirty dishes mushroom into an all-out battle for custody of their upscale chicago condo. an escalating argument ensues as gary and brooke continue to live under the same roof, all while cooking up schemes to drive each other off the premises. bowling chicago americanfootball flat baseball newlove tourguide break-up artgallery argument pooltable watchingtv ex-boyfriendex-girlfriendrelationship dinnerparty condominium romance comedy vincevaughn jenniferaniston joeylaurenadams peytonreed",The Break-Up
886,11631,"set on an idyllic greek island, the plot serves as a background for a wealth of abba hit songs. donna, an independent, single mother who owns a small hotel on the island is about to let go of sophie, the spirited young daughter she's raised alone. but sophie has secretly invited three of her mother's ex-lovers in the hopes of finding her father. singleparent greece musical daughter single motherdaughterrelationship duringcreditsstinger womandirector comedy romance merylstreep piercebrosnan amandaseyfried phyllidalloyd",Mamma Mia!
887,32856,"more than a dozen angelenos navigate valentine's day from early morning until midnight. three couples awake together, but each relationship will sputter; are any worth saving? a grade-school boy wants flowers for his first true love; two high school seniors plan first-time sex at noon; a tv sports reporter gets the assignment to find romance in la; a star quarterback contemplates his future; two strangers meet on a plane; grandparents, together for years, face a crisis; and, an ""i hate valentine's day"" dinner beckons the lonely and the lied to. can cupid finish his work by midnight? flower marriedcouple florist kiss single valentine valentine'sday multiplestorylines aftercreditsstinger duringcreditsstinger comedy romance jessicaalba jessicabiel bradleycooper garrymarshall",Valentine's Day
888,6519,"cousins, bo and luke duke, with the help of their eye-catching cousin, daisy and moonshine-running uncle jesse, try and save the family farm from being destroyed by hazzard county's corrupt commissioner, boss hogg. their efforts constantly find the 'duke boys' eluding authorities in 'the general lee', their 1969 orange dodge charger that keeps them one step ahead of the dimwitted antics of the small southern town's sheriff, roscoe p. coltrane. sheriff farm bikini redneck moonshine action adventure comedy johnnyknoxville seannwilliamscott jessicasimpson jaychandrasekhar",The Dukes of Hazzard
889,8741,"based on the graphic novel by james jones, the thin red line tells the story of a group of men, an army rifle company called c-for-charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce world war ii battle of guadalcanal. it follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived. a powerful frontline cast - including sean penn, nick nolte, woody harrelson and george clooney - explodes into action in this hauntingly realistic view of military and moral chaos in the pacific during world war ii. basedonnovel japanese worldwarii battleassignment invasion marinecorps u.s.army commander pacific rifle survival jungle infantry steelhelmet sergeant pacificisland soldier battle fighting guadalcanal awol philosophicconflict drama history war seanpenn adrienbrody jimcaviezel terrencemalick",The Thin Red Line
890,49520,"dave is a married man with two kids and a loving wife , and mitch is a single man who is at the prime of his sexual life. one fateful night while mitch and dave are peeing in a fountain when lightning strikes, they switch bodies. jealousy chance wish change manchange co-worker body-swap comedy oliviawilde ryanreynolds jasonbateman daviddobkin",The Change-Up
891,1850,"a film about the life and career of the eccentric avant-garde comedian, andy kaufman. showbusiness comedian wrestling comedy drama romance jimcarrey courtneylove bobzmuda milošforman",Man on the Moon
892,524,the life of the gambling paradise – las vegas – and its dark mafia underbelly. poker drugabuse 1970s overdose illegalprostitution drama crime robertdeniro sharonstone joepesci martinscorsese,Casino
893,26389,"james reese has a good job as an ambassador's aid in france, but his real passion is a side gig, working in a minor role in the cia. he would love to be a full-fledged agent and can't believe his luck when he lands an assignment with charlie wax. trigger-happy charlie soon has james crying for his desk job, but when he learns that the same guys they're trying to catch are after him, james realizes that charlie may be his only hope of survival. paris cia undercover explosive pimp ambassador antihero revelation french politician firearm deception carcrash gang action crime thriller johntravolta jonathanrhysmeyers kasiasmutniak pierremorel",From Paris with Love
894,11817,"a mysterious and immortal tibetan kung fu master, who has spent the last 60 years traveling around the world protecting the ancient scroll of the ultimate, mentors a selfish street kid in the ancient intricacies of kung fu. monk homelessperson injection fall knifefight scroll theforce action comedy fantasy seannwilliamscott jaimeking karelroden paulhunter",Bulletproof Monk
